dataset,model,cpu_load,n_samples,test_accuracy,test_precision,test_f1_score,test_recall,fit_time,emission_time,emissions,energy_consumed
Electricity,Linear,14.000000000000002,45312.000000,0.746308,0.765858,0.760869,0.765420,0.121772,1.217716e-01,2.789307e-07,1.438803e-06
Electricity,Forest,14.75,45312.000000,0.905693,0.911617,0.911165,0.911508,5.157209,5.157209e+00,1.183129e-05,6.102912e-05
