dataset,cpu_load,Linear_accuracy,Linear_time,Linear_emissions,Linear_energy_consumed,SupportVector_accuracy,SupportVector_time,SupportVector_emissions,SupportVector_energy_consumed,StochasticGradient_accuracy,StochasticGradient_time,StochasticGradient_emissions,StochasticGradient_energy_consumed,NaiveBayes_accuracy,NaiveBayes_time,NaiveBayes_emissions,NaiveBayes_energy_consumed,DecisionTree_accuracy,DecisionTree_time,DecisionTree_emissions,DecisionTree_energy_consumed,Forest_accuracy,Forest_time,Forest_emissions,Forest_energy_consumed,AdaBoost_accuracy,AdaBoost_time,AdaBoost_emissions,AdaBoost_energy_consumed
data/adult/adult.data,755.0,0.8347409477595897,0.7008588314056396,4.928419845614463e-06,8.262839648334027e-06,0.7965050213445533,538.3876714706421,0.0037910367115836603,0.00635593748707053,0.7941095175209607,9.691776275634766,6.824429450187862e-05,0.00011441632004718176,0.7950922883203833,0.6433002948760986,4.529457641191848e-06,7.593951683396674e-06,0.9995700377752526,1.649688720703125,1.161592885980993e-05,1.947491499135832e-05,0.9995086146002887,31.817503929138184,0.00022404193801381402,0.0003756219369089346,0.8592180829827094,18.275877475738525,0.00012868892357127977,0.00021575595693869374
data/adult/adult.data,758.0,0.8347409477595897,0.5768065452575684,4.061158369539015e-06,6.80881528870777e-06,0.7965050213445533,557.6358320713043,0.0039265705355008215,0.0065831693968985,0.7849267528638555,13.272372961044312,9.345703908594932e-05,0.00015668724503299829,0.7950922883203833,0.6114745140075684,4.305354921392629e-06,7.218227841584732e-06,0.9995700377752526,1.5917224884033203,1.1207791887889842e-05,1.8790644888734415e-05,0.9995393261877706,24.38990306854248,0.00017172193574388917,0.00028790380357223187,0.8592180829827094,17.909406661987305,0.0001261048507253221,0.00021142357856294272
data/adult/adult.data,2794.0,0.8347409477595897,1.8498492240905762,1.3025294022675254e-05,2.183781399580635e-05,0.7965050213445533,1433.571317911148,0.01009427871875664,0.016923762388648067,0.7866773133503271,26.61087393760681,0.0001873797198667997,0.00031415517084788444,0.7950922883203833,1.8223140239715576,1.2806355362312855e-05,2.1470748059854213e-05,0.9995700377752526,5.1440253257751465,3.6221295441433075e-05,6.0727528389006184e-05,0.9995393261877706,72.40835523605347,0.0005098614468809337,0.0008548182805881626,0.8592180829827094,59.145416498184204,0.0004164709613737407,0.0006982426172723298
data/adult/adult.data,2692.0,0.8347409477595897,1.8661103248596191,1.3139761208819853e-05,2.202972621792567e-05,0.7965050213445533,1502.3869066238403,0.010579005209315527,0.017736440161697745,0.7821319984029974,22.569108724594116,0.00015886423190240384,0.00026634696620528146,0.7950922883203833,1.7159457206726074,1.2082294127408402e-05,2.02568088933455e-05,0.9995700377752526,4.997333526611328,3.518827873766723e-05,5.8995603828061316e-05,0.9995086146002887,75.37815046310425,0.0005307731125057008,0.0008898781466811021,0.8592180829827094,58.41981339454651,0.00041136165003259373,0.0006896765004138241
data/adult/adult.data,2742.0,0.8347409477595897,2.4288008213043213,1.710187405996025e-05,2.8672484786213786e-05,0.7965050213445533,1488.243007659912,0.010479393062984269,0.01756943345002443,0.786708024937809,28.523614168167114,0.0002008482164366411,0.00033673604482918,0.7950922883203833,1.8055362701416016,1.2713358643053012e-05,2.1314832573118845e-05,0.9995700377752526,4.8306660652160645,3.3991588546686146e-05,5.698926924891427e-05,0.9994471914253248,77.1120023727417,0.0005429820100304595,0.0009103472150012031,0.8592180829827094,56.3974871635437,0.0003971214690568321,0.0006658018436979036
data/adult/adult.data,2751.0,0.8347409477595897,2.170815944671631,1.5285379218953152e-05,2.5627004477423993e-05,0.7965050213445533,1491.9736533164978,0.010505644876428891,0.017613446446434203,0.7930653235465741,25.850064516067505,0.00018200402464950877,0.0003051424428396737,0.7950922883203833,1.8927621841430664,1.3327566097317541e-05,2.2344594213640466e-05,0.9995700377752526,5.115076541900635,3.6017439326577956e-05,6.038574939266538e-05,0.9995393261877706,79.90331435203552,0.0005626070761004161,0.0009432500071949949,0.8592180829827094,56.21588945388794,0.00039584262398529175,0.0006636577707308647
data/adult/adult.data,2689.0,0.8347409477595897,1.7350516319274902,1.2216925656171877e-05,2.048252804240959e-05,0.7965050213445533,1498.8589916229248,0.010554127603123261,0.01769473111960304,0.6914099689812967,36.302281856536865,0.0002556080554775839,0.0004285447347009494,0.7950922883203833,1.9117894172668457,1.3461512666311762e-05,2.2569164979872696e-05,0.9995700377752526,4.915771007537842,3.461402223347358e-05,5.803282274207343e-05,0.9995393261877706,77.92003893852234,0.0005486718633889768,0.0009198866510469771,0.8592180829827094,58.81690001487732,0.00041415752654131734,0.0006943639824043619
data/adult/adult.data,2733.0,0.8347409477595897,1.9923696517944336,1.402871643523425e-05,2.3520121663221756e-05,0.7965050213445533,1636.1829628944397,0.011521046293532441,0.019315837750552435,0.7813027855409846,28.830793857574463,0.00020301098530217318,0.0003403620776940957,0.7950922883203833,1.9392073154449463,1.3654570591863356e-05,2.2892840058628885e-05,0.9995700377752526,4.873701810836792,3.43177737756256e-05,5.753614153796654e-05,0.9995700377752526,80.8920066356659,0.0005695989187838536,0.0009549723191630042,0.8592180829827094,63.03253364562988,0.00044384184966607794,0.0007441318207242829
data/adult/adult.data,2681.0,0.8347409477595897,1.8964519500732422,1.3353356175688297e-05,2.2387833078991023e-05,0.7965050213445533,1614.5281269550323,0.011368621108203232,0.01906028629507658,0.7879672000245693,25.40371537208557,0.00017885728085663104,0.0002998667073728433,0.7950922883203833,1.8568706512451172,1.307482937304679e-05,2.1920863465994706e-05,0.9995700377752526,6.16972804069519,4.344372278013311e-05,7.283643161577294e-05,0.9995700377752526,81.98015093803406,0.0005772160944813369,0.0009677430455485613,0.8592180829827094,56.83773732185364,0.0004002214240537072,0.0006709991344845284
data/adult/adult.data,2720.0,0.8347409477595897,2.1013898849487305,1.4796472395418983e-05,2.4807318084546175e-05,0.7965050213445533,1486.7735683918,0.01046905258629479,0.017552096919564563,0.7944166333957803,19.77231764793396,0.0001392088865814711,0.00023339340873512824,0.7950922883203833,1.9123589992523193,1.3407372304550366e-05,2.2478394886871124e-05,0.9995700377752526,4.460938453674316,3.141134005944015e-05,5.266330267730779e-05,0.9995700377752526,70.80293035507202,0.0004985570286585363,0.0008358656349095496,0.8592180829827094,54.03923559188843,0.00038050707146324085,0.000637946647211007
