dataset,model,cpu_load,n_samples,test_accuracy,test_precision,test_f1_score,test_recall,fit_time,emission_time,emissions,energy_consumed
Iris,Linear,1.0,150.000000,0.900000,0.902357,0.899749,0.900000,0.009152,7.682776e-02,2.257744e-07,1.164608e-06
Iris,Linear,1.0,150.000000,1.000000,1.000000,1.000000,1.000000,0.005439,7.682776e-02,2.257744e-07,1.164608e-06
Iris,Linear,1.0,150.000000,0.933333,0.933333,0.933333,0.933333,0.005856,7.682776e-02,2.257744e-07,1.164608e-06
Iris,Linear,1.0,150.000000,0.933333,0.933333,0.933333,0.933333,0.007387,7.682776e-02,2.257744e-07,1.164608e-06
Iris,Linear,1.0,150.000000,1.000000,1.000000,1.000000,1.000000,0.007464,7.682776e-02,2.257744e-07,1.164608e-06
Iris,Forest,1.4375,150.000000,0.900000,0.902357,0.899749,0.900000,0.086286,1.037906e+00,2.369529e-06,1.222270e-05
Iris,Forest,1.4375,150.000000,0.966667,0.969697,0.966583,0.966667,0.082524,1.037906e+00,2.369529e-06,1.222270e-05
Iris,Forest,1.4375,150.000000,0.933333,0.933333,0.933333,0.933333,0.084360,1.037906e+00,2.369529e-06,1.222270e-05
Iris,Forest,1.4375,150.000000,0.933333,0.933333,0.933333,0.933333,0.079287,1.037906e+00,2.369529e-06,1.222270e-05
Iris,Forest,1.4375,150.000000,1.000000,1.000000,1.000000,1.000000,0.078693,1.037906e+00,2.369529e-06,1.222270e-05
Iris,SupportVector,1.4375,150.000000,0.900000,0.902357,0.899749,0.900000,0.004812,6.351280e-02,1.881040e-07,9.702934e-07
Iris,SupportVector,1.4375,150.000000,1.000000,1.000000,1.000000,1.000000,0.005007,6.351280e-02,1.881040e-07,9.702934e-07
Iris,SupportVector,1.4375,150.000000,0.933333,0.933333,0.933333,0.933333,0.004348,6.351280e-02,1.881040e-07,9.702934e-07
Iris,SupportVector,1.4375,150.000000,0.933333,0.933333,0.933333,0.933333,0.003630,6.351280e-02,1.881040e-07,9.702934e-07
Iris,SupportVector,1.4375,150.000000,1.000000,1.000000,1.000000,1.000000,0.004165,6.351280e-02,1.881040e-07,9.702934e-07
Iris,Neighbors,1.4375,150.000000,0.933333,0.933333,0.933333,0.933333,0.004503,7.920957e-02,2.269492e-07,1.170668e-06
Iris,Neighbors,1.4375,150.000000,0.966667,0.969697,0.966583,0.966667,0.004695,7.920957e-02,2.269492e-07,1.170668e-06
Iris,Neighbors,1.4375,150.000000,0.933333,0.933333,0.933333,0.933333,0.005170,7.920957e-02,2.269492e-07,1.170668e-06
Iris,Neighbors,1.4375,150.000000,0.900000,0.902357,0.899749,0.900000,0.004452,7.920957e-02,2.269492e-07,1.170668e-06
Iris,Neighbors,1.4375,150.000000,1.000000,1.000000,1.000000,1.000000,0.004305,7.920957e-02,2.269492e-07,1.170668e-06
Iris,NaiveBayes,2.3125,150.000000,0.933333,0.933333,0.933333,0.933333,0.004380,9.739614e-02,2.658151e-07,1.371149e-06
Iris,NaiveBayes,2.3125,150.000000,1.000000,1.000000,1.000000,1.000000,0.004857,9.739614e-02,2.658151e-07,1.371149e-06
Iris,NaiveBayes,2.3125,150.000000,0.966667,0.969697,0.966583,0.966667,0.039877,9.739614e-02,2.658151e-07,1.371149e-06
Iris,NaiveBayes,2.3125,150.000000,0.933333,0.933333,0.933333,0.933333,0.003894,9.739614e-02,2.658151e-07,1.371149e-06
Iris,NaiveBayes,2.3125,150.000000,0.966667,0.969697,0.966583,0.966667,0.003594,9.739614e-02,2.658151e-07,1.371149e-06
Iris,GradientBoost,2.625,150.000000,0.900000,0.902357,0.899749,0.900000,0.199928,1.513032e+00,3.457543e-06,1.783498e-05
Iris,GradientBoost,2.625,150.000000,0.966667,0.969697,0.966583,0.966667,0.192751,1.513032e+00,3.457543e-06,1.783498e-05
Iris,GradientBoost,2.625,150.000000,0.933333,0.933333,0.933333,0.933333,0.191776,1.513032e+00,3.457543e-06,1.783498e-05
Iris,GradientBoost,2.625,150.000000,0.933333,0.933333,0.933333,0.933333,0.181839,1.513032e+00,3.457543e-06,1.783498e-05
Iris,GradientBoost,2.625,150.000000,0.966667,0.969697,0.966583,0.966667,0.192964,1.513032e+00,3.457543e-06,1.783498e-05
Iris,Neural,2.625,150.000000,0.866667,0.875000,0.865320,0.866667,0.179983,1.454167e+00,3.324437e-06,1.714839e-05
Iris,Neural,2.625,150.000000,1.000000,1.000000,1.000000,1.000000,0.182551,1.454167e+00,3.324437e-06,1.714839e-05
Iris,Neural,2.625,150.000000,0.966667,0.969697,0.966583,0.966667,0.185044,1.454167e+00,3.324437e-06,1.714839e-05
Iris,Neural,2.625,150.000000,0.933333,0.933333,0.933333,0.933333,0.160115,1.454167e+00,3.324437e-06,1.714839e-05
Iris,Neural,2.625,150.000000,1.000000,1.000000,1.000000,1.000000,0.167116,1.454167e+00,3.324437e-06,1.714839e-05
Iris,Linear,5.375,150.000000,0.900000,0.902357,0.899749,0.900000,0.008666,7.408762e-02,2.105000e-07,1.085819e-06
Iris,Linear,5.375,150.000000,1.000000,1.000000,1.000000,1.000000,0.006032,7.408762e-02,2.105000e-07,1.085819e-06
